track_name,track_id,genre
Heat Waves,3USxtqRwSYz57Ewm6wWRMp,pop rock
Beautiful Mistakes (feat. Megan Thee Stallion),6fRxMU4LWwyaSSowV441IU,pop rock
Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,pop rock
On The Ground,2pn8dNVSpYnAtlKFC8Q0DJ,pop rock
THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,pop rock
Anti-Hero,0V3wPSX9ygBnCm8psDIegu,pop rock
As It Was,4LRPiXqCikLlN15c3yImP7,pop rock
Heat Waves,02MWAaffLxlfxAUY7c5dvx,pop rock
Ghost,6I3mqTwhRpn34SLVafSH7G,pop rock
THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,pop rock
abcdefu,4fouWK6XVHhzl78KzQ1UjL,pop rock
Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,pop rock
good 4 u,4ZtFanR9U6ndgddUvNcjcG,pop rock
When You're Gone,0U1W2LZVUX7qTm7dDpqxh6,pop rock
Flowers,0yLdNVWF3Srea0uzk55zFn,pop rock
vampire,3k79jB4aGmMDUQzEwa46Rz,pop rock
bad idea right?,2i8f4VnnBjy0yDqH2C452a,pop rock
Chemical,5w40ZYhbBMAlHYNDaVJIUu,pop rock
Is It Over Now? (Taylor's Version) (From The Vault),1Iq8oo9XkmmvCQiGOfORiz,pop rock
Anti-Hero,0V3wPSX9ygBnCm8psDIegu,pop rock
Heaven,1yHVHoz6Ny29gbbWJYVnFt,pop rock
Faint,4Yf5bqU3NK4kNOypcrLYwU,pop rock
Mr. Brightside,003vvx7Niy0yvhvHt4a68B,pop rock
I Write Sins Not Tragedies,4bPQs0PHn4xbipzdPfn6du,pop rock
We Are Never Ever Getting Back Together,0VwNdo84DaVYLIkbVO86ND,pop rock
Hymn for the Weekend,3RiPr603aXAoi4GHyXx0uy,pop rock
Thunder,1zB4vmk8tFRmM9UULNzbLB,pop rock
River (feat. Ed Sheeran),1cS0TgbR263ey9jn0MwD2s,pop rock
Midnight Sky,27ycaQnQAxaPiyeg3nr2aB,pop rock
Level of Concern,6xZ4Q2k2ompmDppyeESIY8,pop rock
happier,2tGvwE8GcFKwNdAXMnlbfl,pop rock
STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,pop rock
Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL,pop rock
As It Was,4Dvkj6JhhA12EX05fT7y2e,pop rock
