track_id,playlist_url,year,track_name,track_popularity,album,artist_id,artist_name,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0WtDGnWL2KrMCk0mI1Gpwz,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Redbone,83,"Awaken, My Love!",73sIBHcqh3Z3NyqHKZ7FOL,"Childish Gambino",79,745,353,1,-10614,1,983,174,662,118,598,160111,326933,4,"psychedelic funk"
5cF0dROlMOK5uNZtivgu50,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Attention,82,Voicenotes,6VuMaDnrHyPL1p4EHjYLi7,"Charlie Puth",80,775,613,3,-4586,0,542,109,233,134,797,100066,208787,4,funk
5cF0dROlMOK5uNZtivgu50,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Attention,82,Voicenotes,6VuMaDnrHyPL1p4EHjYLi7,"Charlie Puth",80,775,613,3,-4586,0,542,109,233,134,797,100066,208787,4,"soul music"
5cF0dROlMOK5uNZtivgu50,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Attention,82,Voicenotes,6VuMaDnrHyPL1p4EHjYLi7,"Charlie Puth",80,775,613,3,-4586,0,542,109,233,134,797,100066,208787,4,"pop rock"
3a1lNhkSLSkpJE4MSHpDu9,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Congratulations,82,"Stoney (Deluxe)",246dkjvS1zLTtiykXe5h60,"Post Malone",88,63,804,6,-4183,1,363,215,0,253,492,123146,220293,4,"trap music"
3a1lNhkSLSkpJE4MSHpDu9,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Congratulations,82,"Stoney (Deluxe)",246dkjvS1zLTtiykXe5h60,"Post Malone",88,63,804,6,-4183,1,363,215,0,253,492,123146,220293,4,hip-hop
7m9OqQk4RVRkw9JJdeAw96,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Jocelyn Flores",82,17,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,86,872,391,0,-9144,0,242,469,413,297,437,134021,119133,4,"lofi hip hop"
7m9OqQk4RVRkw9JJdeAw96,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Jocelyn Flores",82,17,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,86,872,391,0,-9144,0,242,469,413,297,437,134021,119133,4,"emo rap"
7m9OqQk4RVRkw9JJdeAw96,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Jocelyn Flores",82,17,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,86,872,391,0,-9144,0,242,469,413,297,437,134021,119133,4,"alternative hip hop"
1P17dC1amhFzptugyAO7Il,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Look What You Made Me Do",84,reputation,06HL4z0CvFAxyc27GXpf02,"Taylor Swift",100,766,709,9,-6471,0,123,204,141,126,506,12807,211853,4,"progressive pop"
1P17dC1amhFzptugyAO7Il,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Look What You Made Me Do",84,reputation,06HL4z0CvFAxyc27GXpf02,"Taylor Swift",100,766,709,9,-6471,0,123,204,141,126,506,12807,211853,4,dance-pop
1P17dC1amhFzptugyAO7Il,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Look What You Made Me Do",84,reputation,06HL4z0CvFAxyc27GXpf02,"Taylor Swift",100,766,709,9,-6471,0,123,204,141,126,506,12807,211853,4,electropop
04sN26COy28wTXYj3dMoiZ,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Bored,82,Bored,6qqNVTkY8uBg9cP3Jd7DAH,"Billie Eilish",89,614,318,7,-12695,1,478,896,239,795,112,119959,180933,4,"contemporary r&b"
04sN26COy28wTXYj3dMoiZ,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Bored,82,Bored,6qqNVTkY8uBg9cP3Jd7DAH,"Billie Eilish",89,614,318,7,-12695,1,478,896,239,795,112,119959,180933,4,"pop music"
0VgkVdmE4gld66l8iyGjgx,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Mask Off",82,FUTURE,1RyvyyTE3xzB2ZywiAwp0i,Future,94,833,434,2,-8795,1,431,102,219,165,281,150062,204600,4,"trap music"
0VgkVdmE4gld66l8iyGjgx,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Mask Off",82,FUTURE,1RyvyyTE3xzB2ZywiAwp0i,Future,94,833,434,2,-8795,1,431,102,219,165,281,150062,204600,4,"hip hop music"
5Z3GHaZ6ec9bsiI5BenrbY,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Young Dumb & Broke",82,"American Teen",6LuN9FCkKOj5PcnpouEgny,Khalid,84,799,539,1,-6351,1,421,199,166,165,394,136948,202547,4,"contemporary r&b"
6h5PAsRni4IRlxWr6uDPTP,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"More Than You Know",81,"More Than You Know",2XnBwblw31dfGnspMIwgWz,"Axwell / Ingrosso",66,646,741,5,-4973,0,34,275,0,312,571,123077,203000,4,"electronic dance music"
6h5PAsRni4IRlxWr6uDPTP,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"More Than You Know",81,"More Than You Know",2XnBwblw31dfGnspMIwgWz,"Axwell / Ingrosso",66,646,741,5,-4973,0,34,275,0,312,571,123077,203000,4,dance-pop
58zsLZPvfflaiIbNWoA22O,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Human,81,"Human (Deluxe)",4f9iBmdUOhQWeP7dcAn1pf,"Rag'n'Bone Man",71,602,707,9,-4097,1,302,393,0,165,554,75087,200187,4,"alternative rock"
58zsLZPvfflaiIbNWoA22O,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Human,81,"Human (Deluxe)",4f9iBmdUOhQWeP7dcAn1pf,"Rag'n'Bone Man",71,602,707,9,-4097,1,302,393,0,165,554,75087,200187,4,"soul music"
6QgjcU0zLnzq5OrUoSZ3OK,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Feel It Still",81,Woodstock,4kI8Ie27vjvonwaB2ePh8T,"Portugal. The Man",67,801,795,1,-5115,0,504,417,113,717,754,79028,163253,4,"alternative rock"
6QgjcU0zLnzq5OrUoSZ3OK,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Feel It Still",81,Woodstock,4kI8Ie27vjvonwaB2ePh8T,"Portugal. The Man",67,801,795,1,-5115,0,504,417,113,717,754,79028,163253,4,funk
6QgjcU0zLnzq5OrUoSZ3OK,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Feel It Still",81,Woodstock,4kI8Ie27vjvonwaB2ePh8T,"Portugal. The Man",67,801,795,1,-5115,0,504,417,113,717,754,79028,163253,4,"psychedelic pop"
6HZILIRieu8S0iqY8kIKhj,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,DNA.,81,DAMN.,2YZyLoL8N0Wb9xBt1NhZWg,"Kendrick Lamar",90,638,523,1,-6664,1,357,454,0,842,422,139913,185947,4,"trap music"
6HZILIRieu8S0iqY8kIKhj,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,DNA.,81,DAMN.,2YZyLoL8N0Wb9xBt1NhZWg,"Kendrick Lamar",90,638,523,1,-6664,1,357,454,0,842,422,139913,185947,4,hip-hop
6b8Be6ljOzmkOmFslEb23P,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"24K Magic",80,"24K Magic",0du5cEVh5yTK9QJze8zA0C,"Bruno Mars",89,818,803,1,-4282,1,797,34,0,153,632,10697,225983,4,"pop music"
6b8Be6ljOzmkOmFslEb23P,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"24K Magic",80,"24K Magic",0du5cEVh5yTK9QJze8zA0C,"Bruno Mars",89,818,803,1,-4282,1,797,34,0,153,632,10697,225983,4,funk
6b8Be6ljOzmkOmFslEb23P,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"24K Magic",80,"24K Magic",0du5cEVh5yTK9QJze8zA0C,"Bruno Mars",89,818,803,1,-4282,1,797,34,0,153,632,10697,225983,4,"contemporary r&b"
1e1JKLEDKP7hEQzJfNAgPl,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Magnolia,80,"Playboi Carti",699OTQXzgjhIYAHMy9RyPD,"Playboi Carti",89,791,582,11,-7323,0,286,114,0,35,443,162991,181812,4,"trap music"
2ekn2ttSfGqwhhate0LSR0,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"New Rules",80,"Dua Lipa (Deluxe)",6M2wZ9GZgrQXHCFfjv46we,"Dua Lipa",89,762,7,9,-6021,0,694,261,156,153,608,116073,209320,4,"tropical house"
2ekn2ttSfGqwhhate0LSR0,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"New Rules",80,"Dua Lipa (Deluxe)",6M2wZ9GZgrQXHCFfjv46we,"Dua Lipa",89,762,7,9,-6021,0,694,261,156,153,608,116073,209320,4,electropop
6Pgkp4qUoTmJIPn7ReaGxL,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Without You (feat. Sandro Cavazza)",80,"AV?CI (01)",1vCWHaC5f2uS3yhpwWbIA6,Avicii,81,662,858,2,-4844,1,428,163,0,456,295,133993,181673,4,eurodance
6Pgkp4qUoTmJIPn7ReaGxL,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Without You (feat. Sandro Cavazza)",80,"AV?CI (01)",1vCWHaC5f2uS3yhpwWbIA6,Avicii,81,662,858,2,-4844,1,428,163,0,456,295,133993,181673,4,folktronica
6Pgkp4qUoTmJIPn7ReaGxL,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Without You (feat. Sandro Cavazza)",80,"AV?CI (01)",1vCWHaC5f2uS3yhpwWbIA6,Avicii,81,662,858,2,-4844,1,428,163,0,456,295,133993,181673,4,"progressive house"
0q75NwOoFiARAVp4EXU4Bs,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Love Galore (feat. Travis Scott)",79,Ctrl,7tYKF4w9nC0nq9CsPZTHyP,SZA,91,795,594,0,-62,1,748,112,0,162,409,135002,275080,4,"alternative r&b"
6PCUP3dWmTjcTtXY02oFdT,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Castle on the Hill",79,"÷ (Deluxe)",6eUKZXaKkcviH0Ku9w2n3V,"Ed Sheeran",87,461,834,2,-4868,1,989,232,114,14,471,135007,261154,4,"rock music"
6PCUP3dWmTjcTtXY02oFdT,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Castle on the Hill",79,"÷ (Deluxe)",6eUKZXaKkcviH0Ku9w2n3V,"Ed Sheeran",87,461,834,2,-4868,1,989,232,114,14,471,135007,261154,4,"pop music"
6PCUP3dWmTjcTtXY02oFdT,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Castle on the Hill",79,"÷ (Deluxe)",6eUKZXaKkcviH0Ku9w2n3V,"Ed Sheeran",87,461,834,2,-4868,1,989,232,114,14,471,135007,261154,4,folk-pop
3dhjNA0jGA8vHBQ1VdD6vV,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"I Feel It Coming",79,Starboy,1Xyo4u8uXC1ZmMpatF05PJ,"The Weeknd",95,773,819,0,-5946,0,118,428,0,679,585,92987,269187,4,funk
3dhjNA0jGA8vHBQ1VdD6vV,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"I Feel It Coming",79,Starboy,1Xyo4u8uXC1ZmMpatF05PJ,"The Weeknd",95,773,819,0,-5946,0,118,428,0,679,585,92987,269187,4,disco-pop
1f5cbQtDrykjarZVrShaDI,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Drowning (feat. Kodak Black)",79,"The Bigger Artist",31W5EY0aAly4Qieq6OFu6I,"A Boogie Wit da Hoodie",80,839,81,5,-5274,0,568,501,0,117,814,129014,209269,4,"trap music (hip hop)"
2Y0iGXY6m6immVb2ktbseM,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Little Dark Age",79,"Little Dark Age",0SwO7SWeDHJijQ3XNS7xEE,MGMT,75,705,712,6,-6156,1,385,102,855,1,62,97512,299960,4,"psychedelic pop"
2Y0iGXY6m6immVb2ktbseM,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Little Dark Age",79,"Little Dark Age",0SwO7SWeDHJijQ3XNS7xEE,MGMT,75,705,712,6,-6156,1,385,102,855,1,62,97512,299960,4,electropop
2Y0iGXY6m6immVb2ktbseM,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Little Dark Age",79,"Little Dark Age",0SwO7SWeDHJijQ3XNS7xEE,MGMT,75,705,712,6,-6156,1,385,102,855,1,62,97512,299960,4,synth-pop
0afhq8XCExXpqazXczTSve,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Galway Girl",79,"÷ (Deluxe)",6eUKZXaKkcviH0Ku9w2n3V,"Ed Sheeran",87,624,876,9,-3374,1,1,735,0,327,781,99943,170827,4,"hip hop music"
0afhq8XCExXpqazXczTSve,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Galway Girl",79,"÷ (Deluxe)",6eUKZXaKkcviH0Ku9w2n3V,"Ed Sheeran",87,624,876,9,-3374,1,1,735,0,327,781,99943,170827,4,"pop rap"
0afhq8XCExXpqazXczTSve,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Galway Girl",79,"÷ (Deluxe)",6eUKZXaKkcviH0Ku9w2n3V,"Ed Sheeran",87,624,876,9,-3374,1,1,735,0,327,781,99943,170827,4,"irish traditional music"
152lZdxL1OR0ZMW6KquMif,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Location,78,"American Teen",6LuN9FCkKOj5PcnpouEgny,Khalid,84,736,449,1,-11462,0,425,33,162,898,326,80126,219080,4,"alternative r&b"
3ebXMykcMXOcLeJ9xZ17XH,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Scared to Be Lonely",78,"Scared to Be Lonely",60d24wfXkVzDSfLS6hyCjZ,"Martin Garrix",76,584,54,1,-7786,0,576,895,0,261,195,137972,220883,4,"electro house"
3ebXMykcMXOcLeJ9xZ17XH,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Scared to Be Lonely",78,"Scared to Be Lonely",60d24wfXkVzDSfLS6hyCjZ,"Martin Garrix",76,584,54,1,-7786,0,576,895,0,261,195,137972,220883,4,"future bass"
2cOUlop2ZakjOKe4WinesN,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Slow Hands",78,"Flicker (Deluxe)",1Hsdzj7Dlq2I7tHP7501T4,"Niall Horan",77,735,425,0,-6648,1,464,11,0,55,848,85896,188174,4,"pop music"
2cOUlop2ZakjOKe4WinesN,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Slow Hands",78,"Flicker (Deluxe)",1Hsdzj7Dlq2I7tHP7501T4,"Niall Horan",77,735,425,0,-6648,1,464,11,0,55,848,85896,188174,4,"contemporary r&b"
2cOUlop2ZakjOKe4WinesN,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Slow Hands",78,"Flicker (Deluxe)",1Hsdzj7Dlq2I7tHP7501T4,"Niall Horan",77,735,425,0,-6648,1,464,11,0,55,848,85896,188174,4,funk
0CokSRCu5hZgPxcZBaEzVE,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Glorious (feat. Skylar Grey)",78,GEMINI,3JhNCzhSMTxs9WLGJJxWOY,Macklemore,77,731,794,0,-5126,0,522,323,259,112,356,139994,220454,4,"pop rap"
72gv4zhNvRVdQA0eOenCal,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Symphony (feat. Zara Larsson)",77,"What Is Love? (Deluxe Edition)",6MDME20pz9RveH9rEXvrOM,"Clean Bandit",74,715,605,0,-5128,0,428,239,141,189,454,122956,212733,4,"orchestral pop"
72gv4zhNvRVdQA0eOenCal,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Symphony (feat. Zara Larsson)",77,"What Is Love? (Deluxe Edition)",6MDME20pz9RveH9rEXvrOM,"Clean Bandit",74,715,605,0,-5128,0,428,239,141,189,454,122956,212733,4,dance-pop
5eqK0tbzUPo2SoeZsov04s,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Bank Account",77,"Issa Album",1URnnhqYAYcrqrcwql10ft,"21 Savage",91,884,347,8,-8227,0,35,15,7,871,376,75016,220307,4,"trap music"
5eqK0tbzUPo2SoeZsov04s,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Bank Account",77,"Issa Album",1URnnhqYAYcrqrcwql10ft,"21 Savage",91,884,347,8,-8227,0,35,15,7,871,376,75016,220307,4,"hip hop music"
2RttW7RAu5nOAfq6YFvApB,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Happier,77,"÷ (Deluxe)",6eUKZXaKkcviH0Ku9w2n3V,"Ed Sheeran",87,522,385,0,-7355,1,288,536,0,135,236,89792,207520,4,"pop music"
72jbDTw1piOOj770jWNeaG,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Paris,77,"Memories...Do Not Open",69GGBxA162lTqCwzJG5jLp,"The Chainsmokers",81,653,658,2,-6428,1,304,215,166,939,219,9999,221507,4,synth-pop
72jbDTw1piOOj770jWNeaG,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Paris,77,"Memories...Do Not Open",69GGBxA162lTqCwzJG5jLp,"The Chainsmokers",81,653,658,2,-6428,1,304,215,166,939,219,9999,221507,4,"pop music"
72jbDTw1piOOj770jWNeaG,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Paris,77,"Memories...Do Not Open",69GGBxA162lTqCwzJG5jLp,"The Chainsmokers",81,653,658,2,-6428,1,304,215,166,939,219,9999,221507,4,"electronic dance music"
7vu0JkJh0ldukEYbTVcqd0,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Issues,76,"Nervous System",0ZED1XzwlLHW4ZaG4lOT6m,"Julia Michaels",74,728,415,8,-6852,1,639,401,0,616,455,114145,176320,4,"pop music"
5bcTCxgc7xVfSaMV3RuVke,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",76,"Funk Wav Bounces Vol.1",7CajNmpbOovFoOoasH2HaY,"Calvin Harris",86,893,745,11,-3105,0,571,642,0,943,872,101018,223413,4,ska
5bcTCxgc7xVfSaMV3RuVke,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",76,"Funk Wav Bounces Vol.1",7CajNmpbOovFoOoasH2HaY,"Calvin Harris",86,893,745,11,-3105,0,571,642,0,943,872,101018,223413,4,funk
5bcTCxgc7xVfSaMV3RuVke,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",76,"Funk Wav Bounces Vol.1",7CajNmpbOovFoOoasH2HaY,"Calvin Harris",86,893,745,11,-3105,0,571,642,0,943,872,101018,223413,4,disco
6Za3190Sbw39BBC77WSS1C,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Criminal,75,Criminal,1GDbiv3spRmZ1XdM1jQbT7,"NATTI NATASHA",73,814,813,2,-3023,0,561,3,933,255,839,79997,232550,4,reggaeton
7COfe3P7KgfwDwIRB8LIDw,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Mi Gente",75,Vibras,1vyhD5VmyZ7KMfW5gqLgo5,"J Balvin",86,548,704,11,-4838,0,777,168,225,143,288,104666,185040,4,dancehall
7COfe3P7KgfwDwIRB8LIDw,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Mi Gente",75,Vibras,1vyhD5VmyZ7KMfW5gqLgo5,"J Balvin",86,548,704,11,-4838,0,777,168,225,143,288,104666,185040,4,reggaeton
7COfe3P7KgfwDwIRB8LIDw,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Mi Gente",75,Vibras,1vyhD5VmyZ7KMfW5gqLgo5,"J Balvin",86,548,704,11,-4838,0,777,168,225,143,288,104666,185040,4,moombahton
5tz69p7tJuGPeMGwNTxYuV,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,1-800-273-8255,75,Everybody,4xRYI6VqpkE3UwrDrAZL8L,Logic,74,62,574,5,-7788,0,479,569,0,19,357,100023,250173,4,pop-rap
5tz69p7tJuGPeMGwNTxYuV,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,1-800-273-8255,75,Everybody,4xRYI6VqpkE3UwrDrAZL8L,Logic,74,62,574,5,-7788,0,479,569,0,19,357,100023,250173,4,"conscious hip hop"
5tz69p7tJuGPeMGwNTxYuV,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,1-800-273-8255,75,Everybody,4xRYI6VqpkE3UwrDrAZL8L,Logic,74,62,574,5,-7788,0,479,569,0,19,357,100023,250173,4,"pop music"
6fujklziTHa8uoM5OQSfIo,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Black Beatles",75,"SremmLife 2 (Deluxe)",7iZtZyCzp3LItcw1wtPI3D,"Rae Sremmurd",71,794,632,0,-6163,1,649,142,0,128,355,145926,291893,4,"trap music"
6fujklziTHa8uoM5OQSfIo,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Black Beatles",75,"SremmLife 2 (Deluxe)",7iZtZyCzp3LItcw1wtPI3D,"Rae Sremmurd",71,794,632,0,-6163,1,649,142,0,128,355,145926,291893,4,"hip hop music"
6uBhi9gBXWjanegOb2Phh0,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Stay,75,Stay,2qxJFvFYMEDqd7ui6kSAcq,Zedd,74,69,622,5,-5025,0,622,253,0,116,544,10204,210091,4,dance-pop
6uBhi9gBXWjanegOb2Phh0,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Stay,75,Stay,2qxJFvFYMEDqd7ui6kSAcq,Zedd,74,69,622,5,-5025,0,622,253,0,116,544,10204,210091,4,"electronic dance music"
1j4kHkkpqZRBwE0A4CN4Yv,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Dusk Till Dawn (feat. Sia) - Radio Edit",74,"Dusk Till Dawn (feat. Sia) [Radio Edit]",5ZsFI1h6hIdQRw2ti0hz81,ZAYN,77,259,437,11,-6589,0,386,102,132,106,951,180042,239000,4,"pop music"
0yvPEnB032fojLfVluFjUv,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Sorry Not Sorry",74,"Tell Me You Love Me",6S2OmqARrzebs0tKUEyXyp,"Demi Lovato",77,706,643,11,-6929,0,234,242,0,262,885,143931,203760,4,"contemporary r&b"
0yvPEnB032fojLfVluFjUv,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Sorry Not Sorry",74,"Tell Me You Love Me",6S2OmqARrzebs0tKUEyXyp,"Demi Lovato",77,706,643,11,-6929,0,234,242,0,262,885,143931,203760,4,"pop music"
4lnAN2S1fcI0SjxEbksZVr,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Fetish (feat. Gucci Mane)",74,"Fetish (feat. Gucci Mane)",0C8ZW7ezQVs4URX5aX7Kqx,"Selena Gomez",82,708,618,2,-4424,1,592,204,681,62,265,123013,186113,4,"pop music"
4lnAN2S1fcI0SjxEbksZVr,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Fetish (feat. Gucci Mane)",74,"Fetish (feat. Gucci Mane)",0C8ZW7ezQVs4URX5aX7Kqx,"Selena Gomez",82,708,618,2,-4424,1,592,204,681,62,265,123013,186113,4,"trap music"
4lnAN2S1fcI0SjxEbksZVr,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Fetish (feat. Gucci Mane)",74,"Fetish (feat. Gucci Mane)",0C8ZW7ezQVs4URX5aX7Kqx,"Selena Gomez",82,708,618,2,-4424,1,592,204,681,62,265,123013,186113,4,"alternative r&b"
5Gu0PDLN4YJeW75PpBSg9p,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Let Me Go (with Alesso, Florida Georgia Line & watt)",74,"Let Me Go (with Alesso, Florida Georgia Line & watt)",5p7f24Rk5HkUZsaS3BLG5F,"Hailee Steinfeld",68,664,708,8,-4154,1,474,337,0,841,742,10307,174800,4,"pop music"
5Gu0PDLN4YJeW75PpBSg9p,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Let Me Go (with Alesso, Florida Georgia Line & watt)",74,"Let Me Go (with Alesso, Florida Georgia Line & watt)",5p7f24Rk5HkUZsaS3BLG5F,"Hailee Steinfeld",68,664,708,8,-4154,1,474,337,0,841,742,10307,174800,4,"tropical house"
1UZOjK1BwmwWU14Erba9CZ,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Malibu,74,"Younger Now",5YGY8feqx7naU7z4HrwZM6,"Miley Cyrus",86,573,781,8,-6406,1,555,767,264,813,343,139934,231907,4,"soft rock"
1UZOjK1BwmwWU14Erba9CZ,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Malibu,74,"Younger Now",5YGY8feqx7naU7z4HrwZM6,"Miley Cyrus",86,573,781,8,-6406,1,555,767,264,813,343,139934,231907,4,"pop rock"
4cxMGhkinTocPSVVKWIw0d,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Losin Control",74,"There's Really A Wolf",1z7b1Pr1rSlvWRzsW3HOrS,Russ,75,759,245,6,-6545,1,138,515,154,102,209,96992,237507,4,"contemporary r&b"
4cxMGhkinTocPSVVKWIw0d,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,"Losin Control",74,"There's Really A Wolf",1z7b1Pr1rSlvWRzsW3HOrS,Russ,75,759,245,6,-6545,1,138,515,154,102,209,96992,237507,4,"hip hop music"
6mapJIPnQ23RTAevUoE0DL,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Swang,74,"SremmLife 2 (Deluxe)",7iZtZyCzp3LItcw1wtPI3D,"Rae Sremmurd",71,681,314,8,-9319,1,581,2,982,1,166,139992,208120,4,"cloud rap"
6mapJIPnQ23RTAevUoE0DL,https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,Swang,74,"SremmLife 2 (Deluxe)",7iZtZyCzp3LItcw1wtPI3D,"Rae Sremmurd",71,681,314,8,-9319,1,581,2,982,1,166,139992,208120,4,"trap music (hip hop)"
